car_name,car_price_in_rupees,kms_driven,fuel_type,city,year_of_manufacture
Maruti Suzuki Vitara Brezza VDi,₹ 1.53 Lakh,"72,704 km",CNG,Chennai,2021
Hyundai Creta SX,₹ 1.20 Lakh,"129,999 km",CNG,Ahmedabad,2015
Toyota Fortuner 2.8 4x2,₹ 4.17 Lakh,"148,215 km",Petrol,Thane,2014
Kia Carens Prestige,₹ 5.98 Lakh,"112,537 km",Petrol,Noida,2018
Honda WR-V VX,₹ 6.36 Lakh,"46,252 km",Diesel,Thane,2021
Kia Carens Prestige,₹ 7.68 Lakh,"94,955 km",CNG,Pune,2019
Mercedes-Benz GLA 220d,₹ 52.53 Lakh,"43,357 km",Diesel,Delhi,2022
Toyota Glanza G,₹ 7.36 Lakh,"105,372 km",Petrol,Kolkata,2017
Tata Harrier XZ,₹ 4.57 Lakh,"80,575 km",Petrol,Bangalore,2018
Mercedes-Benz GLA 220d,₹ 44.54 Lakh,"151,278 km",Petrol,Pune,2013
Maruti Suzuki Swift VXi,₹ 1.20 Lakh,"136,836 km",CNG,Mumbai,2014
Kia Seltos GTX,₹ 3.24 Lakh,"162,329 km",CNG,Delhi,2013
Audi Q3 Premium,₹ 31.98 Lakh,"119,227 km",Diesel,Thane,2015
Mahindra XUV500 W8,₹ 7.18 Lakh,"104,774 km",Petrol,Chennai,2018
Honda Jazz VX,₹ 1.20 Lakh,"163,505 km",Diesel,Hyderabad,2012
Mahindra Thar LX,₹ 8.04 Lakh,"94,758 km",Diesel,Chennai,2019
Tata Harrier XZ,₹ 7.07 Lakh,"43,641 km",Petrol,Pune,2021
Maruti Suzuki Wagon R 1.0 VXI,₹ 3.19 Lakh,"38,187 km",Petrol,Kolkata,2023
Toyota Fortuner 2.8 4x2,₹ 7.22 Lakh,"125,790 km",Diesel,Pune,2016
Kia Seltos GTX,₹ 11.44 Lakh,"33,619 km",Diesel,Bangalore,2023
Toyota Innova Crysta GX,₹ 6.96 Lakh,"114,374 km",CNG,Bangalore,2018
Toyota Corolla Altis G,₹ 3.82 Lakh,"180,447 km",CNG,Chennai,2012
Mercedes-Benz E-Class E220d,₹ 50.93 Lakh,"70,774 km",Diesel,Delhi,2020
Toyota Glanza G,₹ 12.05 Lakh,"30,289 km",Petrol,Delhi,2023
Honda BR-V VX,₹ 1.20 Lakh,"140,098 km",Petrol,Hyderabad,2013
Kia Sonet GTX,₹ 6.94 Lakh,"105,447 km",Petrol,Chennai,2018
Mercedes-Benz E-Class E220d,₹ 49.77 Lakh,"91,125 km",Diesel,Bangalore,2019
Mahindra Scorpio S11,₹ 7.85 Lakh,"81,184 km",Diesel,Ahmedabad,2020
Toyota Etios Liva G,₹ 9.80 Lakh,"72,045 km",CNG,Noida,2021
Maruti Suzuki Wagon R 1.0 VXI,₹ 1.20 Lakh,"91,252 km",Diesel,Hyderabad,2019
Toyota Glanza G,₹ 10.34 Lakh,"58,740 km",CNG,Ahmedabad,2022
BMW X1 sDrive20d,₹ 38.22 Lakh,"131,001 km",Petrol,Kolkata,2017
Mercedes-Benz GLA 220d,₹ 47.83 Lakh,"133,781 km",Diesel,Mumbai,2017
Audi Q3 Premium,₹ 36.06 Lakh,"83,384 km",Diesel,Kolkata,2020
Honda WR-V VX,₹ 2.45 Lakh,"126,510 km",CNG,Pune,2017
Mercedes-Benz C-Class C200,₹ 50.45 Lakh,"96,035 km",Petrol,Bangalore,2020
Mercedes-Benz GLA 220d,₹ 47.07 Lakh,"111,308 km",Diesel,Delhi,2015
Tata Safari XZ+,₹ 4.60 Lakh,"87,759 km",Diesel,Chennai,2019
Hyundai Creta SX,₹ 2.08 Lakh,"99,144 km",Diesel,Kolkata,2018
Mahindra XUV500 W8,₹ 8.86 Lakh,"64,849 km",Petrol,Bangalore,2020
Kia Seltos GTX,₹ 9.72 Lakh,"55,185 km",CNG,Noida,2021
Maruti Suzuki Baleno Delta 1.2,₹ 3.31 Lakh,"50,458 km",Diesel,Thane,2021
Mercedes-Benz E-Class E220d,₹ 46.59 Lakh,"127,546 km",Petrol,Ahmedabad,2015
Kia Sonet GTX,₹ 4.14 Lakh,"143,569 km",CNG,Hyderabad,2013
Audi Q3 Premium,₹ 34.01 Lakh,"111,457 km",Diesel,Noida,2017
Mahindra Scorpio S11,₹ 6.64 Lakh,"111,451 km",CNG,Chennai,2017
Audi A4 35 TDI,₹ 30.87 Lakh,"163,589 km",Petrol,Noida,2014
Kia Seltos GTX,₹ 2.58 Lakh,"155,859 km",CNG,Pune,2013
BMW 3 Series 320d,₹ 38.84 Lakh,"89,573 km",Petrol,Hyderabad,2018
Audi Q3 Premium,₹ 34.94 Lakh,"87,350 km",Diesel,Kolkata,2020
Honda City VX,₹ 1.20 Lakh,"153,945 km",CNG,Thane,2015
Hyundai Creta SX,₹ 1.20 Lakh,"164,555 km",CNG,Noida,2012
BMW 5 Series 520d,₹ 36.93 Lakh,"110,002 km",Diesel,Kolkata,2015
Tata Harrier XZ,₹ 3.97 Lakh,"111,128 km",Diesel,Chennai,2018
BMW X1 sDrive20d,₹ 35.50 Lakh,"144,721 km",Petrol,Chennai,2013
Mahindra Thar LX,₹ 5.26 Lakh,"116,143 km",Petrol,Noida,2016
BMW 3 Series 320d,₹ 38.03 Lakh,"111,518 km",Diesel,Noida,2017
Kia Sonet GTX,₹ 10.56 Lakh,"63,126 km",CNG,Mumbai,2023
Mahindra Thar LX,₹ 7.28 Lakh,"114,761 km",Diesel,Hyderabad,2018
Maruti Suzuki Vitara Brezza VDi,₹ 1.76 Lakh,"66,223 km",CNG,Chennai,2020
Maruti Suzuki Baleno Delta 1.2,₹ 1.20 Lakh,"114,253 km",CNG,Bangalore,2017
Kia Seltos GTX,₹ 6.77 Lakh,"118,198 km",Diesel,Kolkata,2017
Maruti Suzuki Alto 800 LXi,₹ 2.56 Lakh,"63,163 km",Petrol,Delhi,2021
Kia Seltos GTX,₹ 6.58 Lakh,"116,454 km",CNG,Kolkata,2017
Maruti Suzuki Alto 800 LXi,₹ 1.20 Lakh,"187,285 km",Petrol,Mumbai,2012
Audi Q5 quattro,₹ 32.80 Lakh,"119,759 km",Petrol,Chennai,2017
Toyota Innova Crysta GX,₹ 11.74 Lakh,"32,026 km",Diesel,Noida,2023
Mercedes-Benz GLA 220d,₹ 43.72 Lakh,"173,217 km",Petrol,Delhi,2012
Mercedes-Benz GLA 220d,₹ 47.77 Lakh,"124,034 km",Diesel,Thane,2017
Hyundai Creta SX,₹ 1.20 Lakh,"169,130 km",Diesel,Pune,2012
Audi Q5 quattro,₹ 31.81 Lakh,"114,366 km",Petrol,Delhi,2016
Mercedes-Benz GLA 220d,₹ 45.03 Lakh,"157,406 km",Diesel,Ahmedabad,2012
Maruti Suzuki Ciaz ZXI+,₹ 1.20 Lakh,"143,853 km",Petrol,Ahmedabad,2014
Mercedes-Benz GLA 220d,₹ 53.58 Lakh,"32,681 km",Diesel,Hyderabad,2023
Honda Jazz VX,₹ 4.76 Lakh,"64,382 km",Diesel,Kolkata,2020
Kia Seltos GTX,₹ 10.85 Lakh,"49,570 km",Diesel,Bangalore,2022
Audi Q5 quattro,₹ 32.32 Lakh,"131,188 km",Diesel,Pune,2017
Toyota Corolla Altis G,₹ 10.28 Lakh,"51,123 km",Diesel,Thane,2021
BMW 5 Series 520d,₹ 37.16 Lakh,"116,510 km",Diesel,Thane,2016
Toyota Etios Liva G,₹ 6.02 Lakh,"121,757 km",Petrol,Noida,2015
Mercedes-Benz GLA 220d,₹ 49.60 Lakh,"86,917 km",Petrol,Hyderabad,2019
Maruti Suzuki S-Presso VXi,₹ 1.20 Lakh,"153,723 km",Diesel,Pune,2013
Audi Q3 Premium,₹ 30.78 Lakh,"164,856 km",Diesel,Delhi,2013
Audi Q3 Premium,₹ 29.32 Lakh,"195,066 km",Petrol,Kolkata,2012
Kia Sonet GTX,₹ 7.73 Lakh,"94,858 km",CNG,Thane,2019
Honda City VX,₹ 1.20 Lakh,"139,823 km",Petrol,Bangalore,2015
BMW 5 Series 520d,₹ 40.26 Lakh,"87,598 km",Diesel,Hyderabad,2019
Maruti Suzuki Wagon R 1.0 VXI,₹ 1.20 Lakh,"112,200 km",Petrol,Chennai,2018
Audi Q3 Premium,₹ 30.16 Lakh,"146,724 km",Petrol,Noida,2013
Honda WR-V VX,₹ 1.89 Lakh,"103,346 km",Diesel,Kolkata,2017
Kia Sonet GTX,₹ 8.70 Lakh,"72,427 km",Diesel,Ahmedabad,2021
Tata Tiago XT,₹ 2.52 Lakh,"125,541 km",Diesel,Ahmedabad,2015
Mahindra Thar LX,₹ 10.99 Lakh,"34,218 km",CNG,Thane,2023
Mahindra XUV500 W8,₹ 10.76 Lakh,"61,674 km",Diesel,Noida,2023
Maruti Suzuki Swift VXi,₹ 1.20 Lakh,"73,268 km",Petrol,Delhi,2020
Kia Sonet GTX,₹ 4.99 Lakh,"141,216 km",Petrol,Thane,2015
Hyundai Elite i20 Sportz,₹ 3.50 Lakh,"71,394 km",Diesel,Mumbai,2019
Maruti Suzuki Ertiga VXI CNG,₹ 1.23 Lakh,"85,580 km",Petrol,Noida,2020
Audi Q5 quattro,₹ 31.35 Lakh,"160,746 km",Diesel,Pune,2015
Maruti Suzuki Baleno Delta 1.2,₹ 1.69 Lakh,"87,878 km",Diesel,Thane,2019
Maruti Suzuki Wagon R 1.0 VXI,₹ 2.88 Lakh,"46,960 km",Diesel,Chennai,2022
Toyota Fortuner 2.8 4x2,₹ 8.76 Lakh,"95,912 km",CNG,Bangalore,2020
Mercedes-Benz E-Class E220d,₹ 45.48 Lakh,"147,093 km",Diesel,Ahmedabad,2014
Mahindra Scorpio S11,₹ 7.40 Lakh,"99,386 km",CNG,Bangalore,2019
Audi Q5 quattro,₹ 30.31 Lakh,"176,614 km",Diesel,Pune,2012
Honda WR-V VX,₹ 1.20 Lakh,"153,781 km",Diesel,Delhi,2013
Kia Seltos GTX,₹ 10.71 Lakh,"53,979 km",CNG,Chennai,2023
BMW X1 sDrive20d,₹ 37.72 Lakh,"118,859 km",Petrol,Chennai,2016
Honda Jazz VX,₹ 6.43 Lakh,"44,931 km",CNG,Ahmedabad,2022
Tata Safari XZ+,₹ 5.55 Lakh,"78,571 km",Diesel,Bangalore,2020
Hyundai Verna SX,₹ 1.20 Lakh,"155,634 km",Petrol,Bangalore,2015
Tata Nexon XZ+,₹ 7.23 Lakh,"30,449 km",Petrol,Hyderabad,2023
Maruti Suzuki Ertiga VXI CNG,₹ 1.20 Lakh,"138,413 km",Diesel,Delhi,2014
Mahindra Thar LX,₹ 5.45 Lakh,"127,859 km",Diesel,Pune,2017
Audi Q5 quattro,₹ 30.93 Lakh,"138,342 km",Diesel,Delhi,2014
Maruti Suzuki Alto 800 LXi,₹ 1.20 Lakh,"160,292 km",Diesel,Chennai,2015
Toyota Fortuner 2.8 4x2,₹ 10.16 Lakh,"84,959 km",Diesel,Pune,2020
Maruti Suzuki Ciaz ZXI+,₹ 1.27 Lakh,"100,051 km",CNG,Thane,2019
Mahindra Thar LX,₹ 3.74 Lakh,"141,919 km",CNG,Chennai,2013
Hyundai Creta SX,₹ 1.20 Lakh,"158,477 km",CNG,Ahmedabad,2014
Kia Seltos GTX,₹ 9.67 Lakh,"64,551 km",Diesel,Pune,2020
Toyota Innova Crysta GX,₹ 9.10 Lakh,"97,145 km",Diesel,Mumbai,2019
Audi Q5 quattro,₹ 30.55 Lakh,"152,826 km",Petrol,Thane,2014
Audi Q5 quattro,₹ 36.52 Lakh,"68,260 km",Petrol,Chennai,2022
Toyota Etios Liva G,₹ 5.03 Lakh,"144,118 km",Petrol,Thane,2015
Maruti Suzuki Swift VXi,₹ 1.23 Lakh,"92,799 km",Petrol,Chennai,2019
Honda BR-V VX,₹ 1.20 Lakh,"173,738 km",Diesel,Pune,2012
Audi Q3 Premium,₹ 36.81 Lakh,"61,150 km",Petrol,Pune,2022
Hyundai Venue S,₹ 1.20 Lakh,"136,547 km",Petrol,Mumbai,2015
Hyundai Grand i10 Magna,₹ 5.32 Lakh,"58,429 km",CNG,Delhi,2023
Toyota Etios Liva G,₹ 7.26 Lakh,"109,651 km",Petrol,Thane,2018
Mahindra Thar LX,₹ 3.08 Lakh,"179,066 km",Diesel,Mumbai,2013
Mahindra Thar LX,₹ 8.58 Lakh,"85,153 km",Diesel,Bangalore,2021
Mercedes-Benz E-Class E220d,₹ 45.59 Lakh,"148,872 km",Diesel,Mumbai,2013
Audi Q3 Premium,₹ 29.99 Lakh,"179,943 km",Petrol,Mumbai,2013
Maruti Suzuki Baleno Delta 1.2,₹ 1.20 Lakh,"105,407 km",Petrol,Pune,2018
Maruti Suzuki Swift VXi,₹ 1.20 Lakh,"87,688 km",Petrol,Thane,2019
Mercedes-Benz C-Class C200,₹ 52.94 Lakh,"58,580 km",Petrol,Bangalore,2023
Tata Nexon XZ+,₹ 1.20 Lakh,"158,428 km",CNG,Thane,2012
BMW 3 Series 320d,₹ 35.72 Lakh,"157,443 km",Diesel,Chennai,2014
Honda Amaze VX,₹ 1.20 Lakh,"165,508 km",CNG,Hyderabad,2014
Tata Nexon XZ+,₹ 5.00 Lakh,"76,509 km",Petrol,Delhi,2019
Maruti Suzuki S-Presso VXi,₹ 1.20 Lakh,"140,349 km",Petrol,Hyderabad,2014
Maruti Suzuki Vitara Brezza VDi,₹ 3.73 Lakh,"45,223 km",CNG,Mumbai,2022
Kia Sonet GTX,₹ 3.40 Lakh,"160,822 km",Petrol,Hyderabad,2013
BMW 3 Series 320d,₹ 37.47 Lakh,"135,934 km",Petrol,Noida,2016
Mahindra Thar LX,₹ 10.43 Lakh,"43,719 km",CNG,Bangalore,2023
Mercedes-Benz C-Class C200,₹ 46.25 Lakh,"142,179 km",Diesel,Bangalore,2014
Audi A4 35 TDI,₹ 32.36 Lakh,"114,707 km",Petrol,Bangalore,2017
BMW 5 Series 520d,₹ 41.60 Lakh,"69,611 km",Diesel,Delhi,2020
Honda WR-V VX,₹ 5.67 Lakh,"55,204 km",Petrol,Ahmedabad,2021
BMW X1 sDrive20d,₹ 37.20 Lakh,"141,601 km",Diesel,Pune,2015
Mercedes-Benz C-Class C200,₹ 47.26 Lakh,"144,630 km",Diesel,Hyderabad,2015
Honda Amaze VX,₹ 1.20 Lakh,"166,474 km",CNG,Bangalore,2012
Mercedes-Benz E-Class E220d,₹ 46.82 Lakh,"151,118 km",Diesel,Thane,2014
Tata Nexon XZ+,₹ 7.23 Lakh,"44,372 km",Petrol,Kolkata,2022
Mahindra Thar LX,₹ 5.13 Lakh,"123,776 km",Petrol,Thane,2015
Audi A4 35 TDI,₹ 32.08 Lakh,"127,876 km",Diesel,Mumbai,2015
Tata Nexon XZ+,₹ 2.78 Lakh,"108,581 km",Petrol,Noida,2016
Audi Q3 Premium,₹ 29.70 Lakh,"166,898 km",Petrol,Mumbai,2012
Tata Safari XZ+,₹ 7.11 Lakh,"65,518 km",Diesel,Delhi,2022
Toyota Etios Liva G,₹ 7.67 Lakh,"98,812 km",Petrol,Delhi,2019
Maruti Suzuki S-Presso VXi,₹ 1.20 Lakh,"121,721 km",CNG,Hyderabad,2016
Hyundai Venue S,₹ 1.20 Lakh,"174,129 km",Diesel,Pune,2013
Maruti Suzuki Alto 800 LXi,₹ 1.20 Lakh,"134,199 km",CNG,Thane,2015
Audi Q3 Premium,₹ 33.18 Lakh,"102,085 km",Petrol,Hyderabad,2017
Tata Safari XZ+,₹ 3.63 Lakh,"100,147 km",Petrol,Hyderabad,2018
Maruti Suzuki Ciaz ZXI+,₹ 1.20 Lakh,"89,831 km",Diesel,Delhi,2019
Audi A4 35 TDI,₹ 35.71 Lakh,"89,849 km",Diesel,Thane,2020
Mahindra XUV500 W8,₹ 8.71 Lakh,"77,126 km",CNG,Noida,2020
Maruti Suzuki Ciaz ZXI+,₹ 1.20 Lakh,"118,926 km",Petrol,Chennai,2015
Kia Carens Prestige,₹ 11.95 Lakh,"30,935 km",Diesel,Kolkata,2023
Mahindra XUV500 W8,₹ 11.51 Lakh,"51,878 km",Diesel,Thane,2023
Toyota Glanza G,₹ 7.84 Lakh,"94,842 km",Petrol,Chennai,2018
Hyundai Venue S,₹ 1.20 Lakh,"126,433 km",CNG,Delhi,2017
Toyota Etios Liva G,₹ 8.03 Lakh,"119,360 km",Diesel,Bangalore,2018
Audi A4 35 TDI,₹ 36.21 Lakh,"66,529 km",Petrol,Hyderabad,2021
Honda WR-V VX,₹ 1.20 Lakh,"181,077 km",CNG,Thane,2012
Toyota Fortuner 2.8 4x2,₹ 10.27 Lakh,"72,845 km",Petrol,Pune,2021
Maruti Suzuki Swift VXi,₹ 1.20 Lakh,"139,544 km",Diesel,Noida,2013
BMW X1 sDrive20d,₹ 37.71 Lakh,"114,699 km",Petrol,Hyderabad,2016
BMW 5 Series 520d,₹ 34.86 Lakh,"175,971 km",Petrol,Noida,2012
Maruti Suzuki Ertiga VXI CNG,₹ 2.00 Lakh,"73,056 km",Diesel,Chennai,2019
Mahindra Scorpio S11,₹ 8.19 Lakh,"85,540 km",Diesel,Hyderabad,2019
Hyundai i10 Magna,₹ 1.20 Lakh,"162,288 km",Diesel,Mumbai,2012
Toyota Etios Liva G,₹ 9.19 Lakh,"59,316 km",CNG,Noida,2020
Maruti Suzuki Alto 800 LXi,₹ 1.20 Lakh,"131,949 km",Diesel,Ahmedabad,2016
Tata Harrier XZ,₹ 1.20 Lakh,"155,563 km",Diesel,Bangalore,2012
Audi Q5 quattro,₹ 36.67 Lakh,"64,294 km",Diesel,Chennai,2020
Mercedes-Benz GLA 220d,₹ 44.90 Lakh,"164,577 km",Petrol,Ahmedabad,2013
Honda Jazz VX,₹ 2.40 Lakh,"101,352 km",Petrol,Mumbai,2018
Mahindra Thar LX,₹ 8.07 Lakh,"97,365 km",CNG,Chennai,2020
Hyundai Creta SX,₹ 2.43 Lakh,"94,591 km",Petrol,Thane,2018
Audi A4 35 TDI,₹ 36.82 Lakh,"77,068 km",Diesel,Bangalore,2021
Audi Q5 quattro,₹ 37.22 Lakh,"61,255 km",Diesel,Pune,2022
Mercedes-Benz C-Class C200,₹ 51.51 Lakh,"53,310 km",Petrol,Mumbai,2021
Tata Nexon XZ+,₹ 8.52 Lakh,"34,959 km",CNG,Ahmedabad,2023
Toyota Etios Liva G,₹ 12.25 Lakh,"23,990 km",Petrol,Mumbai,2023
Tata Harrier XZ,₹ 4.42 Lakh,"95,519 km",CNG,Ahmedabad,2019
Kia Sonet GTX,₹ 2.57 Lakh,"168,213 km",Diesel,Delhi,2012
Mercedes-Benz E-Class E220d,₹ 48.52 Lakh,"99,091 km",Diesel,Pune,2016
Maruti Suzuki Alto 800 LXi,₹ 1.20 Lakh,"165,040 km",CNG,Pune,2012
BMW 5 Series 520d,₹ 39.39 Lakh,"109,503 km",Diesel,Mumbai,2018
Tata Nexon XZ+,₹ 4.16 Lakh,"91,478 km",CNG,Kolkata,2019
Kia Carens Prestige,₹ 11.03 Lakh,"51,311 km",CNG,Ahmedabad,2023
Tata Harrier XZ,₹ 3.86 Lakh,"105,551 km",Petrol,Pune,2019
Mercedes-Benz GLA 220d,₹ 49.65 Lakh,"71,469 km",Diesel,Ahmedabad,2019
Mercedes-Benz E-Class E220d,₹ 53.03 Lakh,"31,967 km",Diesel,Chennai,2023
Mahindra Thar LX,₹ 8.29 Lakh,"87,761 km",Diesel,Thane,2019
Toyota Etios Liva G,₹ 3.66 Lakh,"149,606 km",Petrol,Ahmedabad,2013
Mercedes-Benz GLA 220d,₹ 53.13 Lakh,"51,803 km",Diesel,Chennai,2023
BMW 5 Series 520d,₹ 35.05 Lakh,"174,550 km",Petrol,Hyderabad,2013
Maruti Suzuki Swift VXi,₹ 1.20 Lakh,"86,899 km",Petrol,Pune,2019
Honda Amaze VX,₹ 2.30 Lakh,"109,293 km",Petrol,Mumbai,2018
Toyota Glanza G,₹ 7.79 Lakh,"91,379 km",Diesel,Ahmedabad,2018
Maruti Suzuki S-Presso VXi,₹ 1.20 Lakh,"139,843 km",Petrol,Kolkata,2013
BMW 3 Series 320d,₹ 39.73 Lakh,"71,146 km",Petrol,Mumbai,2019
Tata Harrier XZ,₹ 7.97 Lakh,"49,404 km",Diesel,Bangalore,2023
Mercedes-Benz C-Class C200,₹ 53.74 Lakh,"37,068 km",Diesel,Kolkata,2023
Kia Sonet GTX,₹ 7.09 Lakh,"114,820 km",Petrol,Bangalore,2018
BMW 3 Series 320d,₹ 36.36 Lakh,"148,234 km",Diesel,Chennai,2014
Toyota Corolla Altis G,₹ 4.23 Lakh,"150,650 km",Diesel,Thane,2013
Kia Sonet GTX,₹ 8.28 Lakh,"97,774 km",Diesel,Chennai,2019
Audi A4 35 TDI,₹ 36.98 Lakh,"61,897 km",Diesel,Hyderabad,2022
Maruti Suzuki Ertiga VXI CNG,₹ 2.91 Lakh,"49,833 km",CNG,Ahmedabad,2023
Honda WR-V VX,₹ 1.20 Lakh,"155,241 km",Petrol,Pune,2013
Mercedes-Benz E-Class E220d,₹ 46.60 Lakh,"142,378 km",Diesel,Chennai,2015
Kia Sonet GTX,₹ 6.07 Lakh,"116,586 km",Diesel,Mumbai,2017
Honda Amaze VX,₹ 1.20 Lakh,"136,844 km",CNG,Chennai,2014
Tata Harrier XZ,₹ 3.95 Lakh,"100,502 km",Petrol,Bangalore,2017
Audi Q5 quattro,₹ 34.06 Lakh,"112,510 km",Diesel,Ahmedabad,2018
Hyundai Creta SX,₹ 3.36 Lakh,"70,044 km",Petrol,Ahmedabad,2020
Honda City VX,₹ 1.20 Lakh,"121,319 km",CNG,Thane,2015
Mahindra Thar LX,₹ 5.12 Lakh,"128,069 km",Petrol,Chennai,2017
Hyundai Grand i10 Magna,₹ 3.17 Lakh,"108,511 km",CNG,Ahmedabad,2019
Maruti Suzuki Vitara Brezza VDi,₹ 1.20 Lakh,"150,367 km",CNG,Ahmedabad,2014
Kia Carens Prestige,₹ 7.85 Lakh,"96,266 km",Petrol,Bangalore,2019
Mahindra Scorpio S11,₹ 9.53 Lakh,"58,948 km",CNG,Thane,2021
Honda Amaze VX,₹ 4.51 Lakh,"71,528 km",Diesel,Hyderabad,2020
Maruti Suzuki Alto 800 LXi,₹ 1.20 Lakh,"105,126 km",CNG,Bangalore,2018
Mahindra XUV500 W8,₹ 6.20 Lakh,"131,374 km",CNG,Kolkata,2017
Mahindra XUV500 W8,₹ 9.48 Lakh,"76,242 km",Petrol,Kolkata,2021
Tata Tiago XT,₹ 1.20 Lakh,"167,499 km",Diesel,Hyderabad,2015
Tata Tiago XT,₹ 5.54 Lakh,"90,636 km",CNG,Mumbai,2020
Mercedes-Benz E-Class E220d,₹ 49.24 Lakh,"98,769 km",Petrol,Chennai,2018
Kia Sonet GTX,₹ 10.06 Lakh,"47,593 km",Diesel,Delhi,2022
Kia Sonet GTX,₹ 5.26 Lakh,"140,851 km",CNG,Pune,2015
BMW 3 Series 320d,₹ 42.29 Lakh,"46,383 km",Diesel,Mumbai,2023
Audi Q5 quattro,₹ 30.28 Lakh,"170,459 km",Diesel,Noida,2013
Tata Nexon XZ+,₹ 4.81 Lakh,"93,663 km",CNG,Pune,2020
Tata Nexon XZ+,₹ 1.20 Lakh,"160,369 km",Diesel,Noida,2014
Maruti Suzuki Alto 800 LXi,₹ 1.20 Lakh,"104,093 km",CNG,Thane,2017
Mercedes-Benz C-Class C200,₹ 47.52 Lakh,"128,812 km",Diesel,Thane,2017
Maruti Suzuki Wagon R 1.0 VXI,₹ 1.20 Lakh,"116,011 km",Diesel,Mumbai,2015
Maruti Suzuki Swift VXi,₹ 3.77 Lakh,"40,332 km",Diesel,Hyderabad,2023
Audi Q5 quattro,₹ 37.06 Lakh,"49,286 km",Petrol,Noida,2022
Honda City VX,₹ 1.20 Lakh,"142,427 km",CNG,Chennai,2015
Kia Seltos GTX,₹ 3.38 Lakh,"148,988 km",CNG,Delhi,2014
Tata Safari XZ+,₹ 3.75 Lakh,"98,935 km",Petrol,Thane,2019
Mahindra Scorpio S11,₹ 9.09 Lakh,"58,782 km",Petrol,Chennai,2020
Maruti Suzuki S-Presso VXi,₹ 1.20 Lakh,"108,888 km",Diesel,Noida,2016
Mahindra Scorpio S11,₹ 2.44 Lakh,"145,505 km",Petrol,Chennai,2013
Mercedes-Benz C-Class C200,₹ 43.97 Lakh,"173,162 km",Petrol,Chennai,2012
Mahindra Thar LX,₹ 10.35 Lakh,"45,866 km",Petrol,Chennai,2023
BMW X1 sDrive20d,₹ 41.49 Lakh,"55,112 km",Petrol,Mumbai,2022
Audi Q5 quattro,₹ 37.06 Lakh,"54,466 km",Petrol,Pune,2022
Kia Sonet GTX,₹ 6.61 Lakh,"124,482 km",CNG,Noida,2017
Toyota Fortuner 2.8 4x2,₹ 4.62 Lakh,"151,907 km",Petrol,Mumbai,2014
Honda Amaze VX,₹ 6.35 Lakh,"56,086 km",Diesel,Chennai,2023
Honda WR-V VX,₹ 1.20 Lakh,"158,996 km",Petrol,Noida,2013
Mahindra Thar LX,₹ 5.84 Lakh,"119,821 km",CNG,Mumbai,2016
Audi A4 35 TDI,₹ 36.90 Lakh,"75,899 km",Diesel,Pune,2021
Maruti Suzuki Wagon R 1.0 VXI,₹ 1.20 Lakh,"110,056 km",Diesel,Bangalore,2017
BMW X1 sDrive20d,₹ 39.99 Lakh,"98,867 km",Petrol,Noida,2020
Audi A4 35 TDI,₹ 35.78 Lakh,"71,021 km",Petrol,Ahmedabad,2021
Toyota Fortuner 2.8 4x2,₹ 6.88 Lakh,"124,284 km",CNG,Noida,2017
Honda WR-V VX,₹ 2.80 Lakh,"98,521 km",Diesel,Thane,2018
Honda WR-V VX,₹ 1.52 Lakh,"106,924 km",Petrol,Pune,2017
Toyota Corolla Altis G,₹ 12.51 Lakh,"25,334 km",Diesel,Ahmedabad,2023
BMW X1 sDrive20d,₹ 43.89 Lakh,"28,476 km",Diesel,Bangalore,2023
Honda BR-V VX,₹ 1.20 Lakh,"184,243 km",Petrol,Mumbai,2012
Mercedes-Benz E-Class E220d,₹ 48.69 Lakh,"119,931 km",Diesel,Bangalore,2017
Mercedes-Benz E-Class E220d,₹ 47.36 Lakh,"105,044 km",Diesel,Pune,2016
Tata Harrier XZ,₹ 6.36 Lakh,"70,820 km",Petrol,Mumbai,2021
Honda Jazz VX,₹ 7.88 Lakh,"34,083 km",Diesel,Chennai,2023
Mercedes-Benz GLA 220d,₹ 44.79 Lakh,"151,612 km",Petrol,Chennai,2012
Tata Safari XZ+,₹ 3.95 Lakh,"85,056 km",Petrol,Delhi,2019
Maruti Suzuki Ciaz ZXI+,₹ 1.20 Lakh,"167,855 km",CNG,Hyderabad,2012
Toyota Etios Liva G,₹ 9.21 Lakh,"78,053 km",Petrol,Thane,2020
BMW X1 sDrive20d,₹ 38.97 Lakh,"115,018 km",Diesel,Hyderabad,2017
Tata Harrier XZ,₹ 1.20 Lakh,"141,755 km",CNG,Bangalore,2014
Honda Amaze VX,₹ 4.12 Lakh,"103,329 km",Diesel,Kolkata,2019
BMW 5 Series 520d,₹ 38.65 Lakh,"113,357 km",Diesel,Bangalore,2016
Audi Q5 quattro,₹ 32.53 Lakh,"126,698 km",Diesel,Delhi,2017
Tata Tiago XT,₹ 4.08 Lakh,"109,613 km",Diesel,Hyderabad,2018
Mercedes-Benz E-Class E220d,₹ 53.15 Lakh,"40,744 km",Petrol,Thane,2023
Tata Harrier XZ,₹ 1.20 Lakh,"174,090 km",Diesel,Kolkata,2012
Mercedes-Benz GLA 220d,₹ 47.34 Lakh,"115,637 km",Petrol,Thane,2015
Tata Safari XZ+,₹ 4.84 Lakh,"100,076 km",CNG,Hyderabad,2019
Honda BR-V VX,₹ 2.18 Lakh,"117,064 km",Petrol,Bangalore,2017
