car_name,car_price_in_rupees,kms_driven,fuel_type,city,year_of_manufacture
Volvo XC40 Recharge,₹ 31.93 Lakh,"119,666 km",Petrol,Jaipur,2018
MG Astor Savvy,₹ 13.25 Lakh,"55,887 km",Diesel,Noida,2020
Ford Endeavour Titanium,₹ 8.71 Lakh,"119,187 km",CNG,Hyderabad,2018
Audi Q3 Premium,₹ 30.68 Lakh,"103,725 km",Petrol,Delhi,2020
Mahindra Scorpio N Z8,₹ 5.83 Lakh,"166,082 km",Diesel,Kolkata,2012
Lexus NX 350h,₹ 65.04 Lakh,"33,244 km",Petrol,Mysuru,2024
Jeep Compass Limited,₹ 14.04 Lakh,"147,231 km",Petrol,Delhi,2014
Audi A4 35 TDI,₹ 42.52 Lakh,"39,815 km",Diesel,Hyderabad,2025
BMW 5 Series 530d,₹ 47.61 Lakh,"32,000 km",Electric,Kolkata,2023
Volvo XC40 Recharge,₹ 39.00 Lakh,"85,884 km",Diesel,Mysuru,2020
Renault Triber RXZ,₹ 7.22 Lakh,"54,525 km",Diesel,Kochi,2023
Nissan Magnite XV,₹ 3.50 Lakh,"98,053 km",CNG,Mumbai,2016
Hyundai Creta SX,₹ 9.12 Lakh,"45,536 km",Petrol,Jaipur,2023
Volkswagen Virtus GT,₹ 10.12 Lakh,"93,859 km",Petrol,Mysuru,2018
Honda Amaze VX,₹ 10.40 Lakh,"40,089 km",Petrol,Hyderabad,2023
Renault Triber RXZ,₹ 8.51 Lakh,"20,823 km",Diesel,Kolkata,2025
Hyundai Creta SX,₹ 4.35 Lakh,"177,192 km",Diesel,Lucknow,2014
Mahindra Thar LX,₹ 12.03 Lakh,"59,183 km",Diesel,Chennai,2022
Jeep Compass Limited,₹ 20.55 Lakh,"101,604 km",Petrol,Chennai,2019
Kia Sonet GTX,₹ 5.02 Lakh,"166,891 km",Petrol,Kolkata,2012
Mercedes-Benz E-Class E220d,₹ 30.69 Lakh,"114,513 km",Diesel,Kolkata,2016
Mercedes-Benz GLA 200,₹ 35.77 Lakh,"95,686 km",Diesel,Chennai,2018
Mahindra Thar LX,₹ 6.40 Lakh,"140,296 km",Petrol,Mysuru,2015
Maruti Suzuki WagonR VXi,₹ 8.56 Lakh,"5,700 km",Petrol,Hyderabad,2024
Tata Punch Creative,₹ 6.72 Lakh,"81,038 km",Petrol,Chennai,2018
BMW 3 Series 320d,₹ 42.76 Lakh,"52,067 km",CNG,Kochi,2022
Volkswagen Virtus GT,₹ 15.65 Lakh,"44,198 km",Petrol,Bangalore,2023
Renault Kwid Climber,₹ 2.90 Lakh,"174,326 km",Diesel,Ahmedabad,2012
Ford EcoSport Titanium,₹ 5.34 Lakh,"172,453 km",Diesel,Lucknow,2014
Tata Nexon XZ+,₹ 4.93 Lakh,"164,424 km",Petrol,Lucknow,2014
Honda Amaze VX,₹ 5.76 Lakh,"108,253 km",Diesel,Noida,2018
Maruti Suzuki Brezza ZXi,₹ 6.67 Lakh,"30,548 km",Petrol,Chennai,2023
Jaguar F-Pace,₹ 31.11 Lakh,"156,370 km",Electric,Chennai,2013
Volkswagen Virtus GT,₹ 4.05 Lakh,"159,210 km",Diesel,Lucknow,2012
Volkswagen Taigun GT,₹ 10.08 Lakh,"118,862 km",Petrol,Pune,2017
Jaguar F-Pace,₹ 50.11 Lakh,"73,792 km",Diesel,Pune,2021
BMW X1 sDrive,₹ 19.47 Lakh,"190,968 km",CNG,Bangalore,2012
Honda City ZX,₹ 9.57 Lakh,"51,183 km",Diesel,Mumbai,2022
BMW 3 Series 320d,₹ 26.25 Lakh,"156,643 km",Electric,Ahmedabad,2014
BMW 5 Series 530d,₹ 35.43 Lakh,"102,553 km",Petrol,Mysuru,2020
Honda City ZX,₹ 6.83 Lakh,"101,287 km",CNG,Kolkata,2018
Tata Harrier XZ,₹ 8.51 Lakh,"89,659 km",Petrol,Ahmedabad,2020
Tata Nexon XZ+,₹ 3.87 Lakh,"170,005 km",Diesel,Kolkata,2014
Kia Seltos HTX,₹ 6.76 Lakh,"164,428 km",Petrol,Kolkata,2013
Lexus ES 300h,₹ 30.11 Lakh,"153,416 km",Petrol,Thane,2014
Ford EcoSport Titanium,₹ 8.08 Lakh,"119,274 km",Diesel,Kochi,2016
Renault Kiger RXZ,₹ 2.31 Lakh,"169,867 km",Petrol,Lucknow,2013
Audi Q3 Premium,₹ 40.43 Lakh,"9,980 km",Petrol,Thane,2024
Volvo XC40 Recharge,₹ 30.92 Lakh,"98,497 km",Petrol,Chennai,2018
Tata Altroz XZ,₹ 11.48 Lakh,"35,252 km",Petrol,Kolkata,2022
Ford Endeavour Titanium,₹ 5.02 Lakh,"190,765 km",Petrol,Kochi,2012
Nissan Magnite XV,₹ 4.77 Lakh,"137,705 km",Diesel,Jaipur,2015
Tata Nexon XZ+,₹ 13.67 Lakh,"38,658 km",Hybrid,Kolkata,2023
Lexus ES 300h,₹ 55.12 Lakh,"79,265 km",Petrol,Noida,2020
Volkswagen Polo GT,₹ 13.95 Lakh,"61,711 km",Petrol,Ahmedabad,2023
Jeep Compass Limited,₹ 26.82 Lakh,"70,259 km",Diesel,Jaipur,2022
Skoda Superb L&K,₹ 12.01 Lakh,"96,000 km",Petrol,Pune,2017
Lexus NX 350h,₹ 49.06 Lakh,"80,449 km",Petrol,Mysuru,2020
Jaguar XE Prestige,₹ 52.82 Lakh,"77,893 km",Electric,Mumbai,2021
Mercedes-Benz C-Class C200,₹ 36.39 Lakh,"147,392 km",Diesel,Hyderabad,2017
Hyundai Venue SX,₹ 11.40 Lakh,"37,707 km",Petrol,Bangalore,2023
Kia Seltos HTX,₹ 5.25 Lakh,"159,864 km",Diesel,Noida,2013
BMW X1 sDrive,₹ 24.75 Lakh,"156,966 km",Petrol,Ahmedabad,2015
Kia Carens Prestige,₹ 8.61 Lakh,"112,725 km",Diesel,Chennai,2019
MG Astor Savvy,₹ 7.02 Lakh,"161,012 km",CNG,Noida,2014
BMW X1 sDrive,₹ 42.32 Lakh,"60,389 km",Petrol,Pune,2021
MG Astor Savvy,₹ 9.81 Lakh,"84,414 km",Diesel,Thane,2018
Jaguar F-Pace,₹ 24.17 Lakh,"204,708 km",Petrol,Kochi,2012
Skoda Superb L&K,₹ 19.95 Lakh,"38,897 km",Hybrid,Delhi,2025
Kia Seltos HTX,₹ 14.75 Lakh,"35,957 km",Hybrid,Kolkata,2023
Volkswagen Polo GT,₹ 3.48 Lakh,"176,429 km",Petrol,Chennai,2012
Maruti Suzuki WagonR VXi,₹ 1.20 Lakh,"171,729 km",Petrol,Thane,2012
Jeep Compass Limited,₹ 18.25 Lakh,"110,543 km",Diesel,Hyderabad,2018
Hyundai Creta SX,₹ 4.41 Lakh,"153,943 km",Petrol,Jaipur,2015
Tata Nexon XZ+,₹ 7.17 Lakh,"126,832 km",Petrol,Jaipur,2016
Maruti Suzuki Baleno Alpha,₹ 7.37 Lakh,"53,360 km",Petrol,Noida,2024
Ford EcoSport Titanium,₹ 11.91 Lakh,"28,846 km",Diesel,Thane,2023
Toyota Urban Cruiser,₹ 15.96 Lakh,"24,943 km",Diesel,Delhi,2024
BMW 5 Series 530d,₹ 47.04 Lakh,"36,608 km",Petrol,Bangalore,2024
BMW 5 Series 530d,₹ 35.77 Lakh,"94,461 km",CNG,Chennai,2018
Renault Kwid Climber,₹ 3.34 Lakh,"153,730 km",Diesel,Pune,2014
Maruti Suzuki Baleno Alpha,₹ 3.16 Lakh,"140,244 km",CNG,Lucknow,2018
Toyota Glanza G,₹ 20.93 Lakh,"37,245 km",Electric,Jaipur,2025
Hyundai Venue SX,₹ 2.48 Lakh,"166,178 km",Petrol,Jaipur,2012
Toyota Urban Cruiser,₹ 6.45 Lakh,"146,196 km",Petrol,Chennai,2013
Mercedes-Benz C-Class C200,₹ 37.86 Lakh,"106,631 km",Petrol,Pune,2019
BMW X1 sDrive,₹ 35.23 Lakh,"108,621 km",Diesel,Delhi,2018
Volkswagen Taigun GT,₹ 8.38 Lakh,"171,224 km",Petrol,Lucknow,2015
Volvo XC60,₹ 39.01 Lakh,"101,130 km",Hybrid,Mysuru,2021
Volkswagen Taigun GT,₹ 8.74 Lakh,"126,148 km",CNG,Bangalore,2016
Lexus NX 350h,₹ 71.12 Lakh,"19,073 km",Electric,Jaipur,2025
Jeep Compass Limited,₹ 16.03 Lakh,"139,119 km",Petrol,Lucknow,2015
Ford EcoSport Titanium,₹ 9.83 Lakh,"81,978 km",Petrol,Noida,2021
Renault Triber RXZ,₹ 2.01 Lakh,"175,634 km",Diesel,Kochi,2012
Mercedes-Benz C-Class C200,₹ 44.85 Lakh,"68,759 km",Petrol,Delhi,2021
Volvo XC60,₹ 48.05 Lakh,"53,629 km",Electric,Delhi,2022
MG Astor Savvy,₹ 14.53 Lakh,"82,998 km",Petrol,Jaipur,2021
Honda Jazz VX,₹ 6.95 Lakh,"77,721 km",CNG,Bangalore,2020
Kia Carens Prestige,₹ 5.60 Lakh,"154,479 km",Petrol,Kolkata,2014
Honda Amaze VX,₹ 8.96 Lakh,"48,820 km",Petrol,Delhi,2022
Ford Endeavour Titanium,₹ 3.35 Lakh,"181,478 km",Petrol,Lucknow,2012
Jeep Compass Limited,₹ 24.41 Lakh,"47,354 km",Diesel,Jaipur,2021
Honda City ZX,₹ 1.55 Lakh,"184,383 km",Diesel,Ahmedabad,2012
MG Astor Savvy,₹ 12.26 Lakh,"119,842 km",Petrol,Delhi,2019
Maruti Suzuki Baleno Alpha,₹ 7.12 Lakh,"51,339 km",Diesel,Ahmedabad,2023
Volvo XC40 Recharge,₹ 47.64 Lakh,"49,982 km",Electric,Jaipur,2024
Mahindra XUV500 W8,₹ 12.79 Lakh,"60,672 km",Diesel,Hyderabad,2022
Mahindra XUV500 W8,₹ 7.81 Lakh,"134,221 km",CNG,Bangalore,2017
Jeep Compass Limited,₹ 11.75 Lakh,"194,461 km",Petrol,Noida,2012
Volvo XC60,₹ 48.05 Lakh,"15,672 km",Petrol,Hyderabad,2024
Ford EcoSport Titanium,₹ 5.85 Lakh,"153,230 km",Diesel,Jaipur,2014
Jaguar F-Pace,₹ 48.13 Lakh,"89,114 km",Diesel,Noida,2020
Jaguar XE Prestige,₹ 32.30 Lakh,"131,795 km",Diesel,Mysuru,2014
Lexus NX 350h,₹ 67.76 Lakh,"43,490 km",Petrol,Jaipur,2024
Tata Harrier XZ,₹ 7.47 Lakh,"54,413 km",Petrol,Hyderabad,2019
Tata Nexon XZ+,₹ 11.13 Lakh,"23,142 km",Petrol,Pune,2024
BMW 3 Series 320d,₹ 31.98 Lakh,"129,473 km",Diesel,Thane,2017
Lexus NX 350h,₹ 23.61 Lakh,"177,280 km",Diesel,Kochi,2012
Tata Punch Creative,₹ 5.51 Lakh,"115,041 km",Petrol,Bangalore,2015
Audi A4 35 TDI,₹ 26.24 Lakh,"135,414 km",Diesel,Chennai,2016
Ford Endeavour Titanium,₹ 5.01 Lakh,"162,676 km",Petrol,Chennai,2014
Kia Sonet GTX,₹ 10.16 Lakh,"122,593 km",Diesel,Kochi,2019
Jaguar XE Prestige,₹ 24.76 Lakh,"136,697 km",Petrol,Bangalore,2013
Jaguar F-Pace,₹ 53.89 Lakh,"63,925 km",Electric,Mumbai,2021
Jaguar XE Prestige,₹ 47.98 Lakh,"63,999 km",Petrol,Kolkata,2021
Toyota Urban Cruiser,₹ 16.34 Lakh,"39,878 km",CNG,Lucknow,2025
MG Astor Savvy,₹ 12.52 Lakh,"108,049 km",Petrol,Thane,2019
Maruti Suzuki Swift VXi,₹ 5.59 Lakh,"58,645 km",Petrol,Kolkata,2020
Maruti Suzuki WagonR VXi,₹ 3.04 Lakh,"118,471 km",CNG,Jaipur,2016
BMW 3 Series 320d,₹ 45.04 Lakh,"46,865 km",Petrol,Chennai,2023
Mahindra Scorpio N Z8,₹ 7.73 Lakh,"120,868 km",Petrol,Mumbai,2017
Skoda Superb L&K,₹ 11.38 Lakh,"127,706 km",Diesel,Chennai,2016
Jaguar F-Pace,₹ 58.05 Lakh,"31,493 km",Diesel,Delhi,2023
Mahindra Thar LX,₹ 11.08 Lakh,"58,242 km",Diesel,Mysuru,2020
Maruti Suzuki Baleno Alpha,₹ 2.15 Lakh,"154,739 km",Diesel,Jaipur,2013
Jaguar XE Prestige,₹ 60.73 Lakh,"3,000 km",Petrol,Mumbai,2025
Volkswagen Taigun GT,₹ 14.91 Lakh,"58,627 km",Diesel,Kochi,2025
Jaguar F-Pace,₹ 35.01 Lakh,"119,729 km",Petrol,Lucknow,2015
Honda BR-V VX,₹ 8.83 Lakh,"62,156 km",CNG,Chennai,2023
Volkswagen Polo GT,₹ 15.17 Lakh,"108,000 km",Electric,Mysuru,2019
Lexus NX 350h,₹ 42.78 Lakh,"82,460 km",Diesel,Mysuru,2018
Volvo XC60,₹ 29.99 Lakh,"137,200 km",Petrol,Lucknow,2017
Jeep Compass Limited,₹ 28.76 Lakh,"45,903 km",Petrol,Mumbai,2024
Mahindra Scorpio N Z8,₹ 13.14 Lakh,"71,737 km",Diesel,Hyderabad,2020
Mercedes-Benz E-Class E220d,₹ 28.44 Lakh,"170,422 km",Petrol,Bangalore,2014
Ford EcoSport Titanium,₹ 12.90 Lakh,"48,933 km",CNG,Jaipur,2023
Volvo XC40 Recharge,₹ 34.14 Lakh,"91,244 km",Electric,Ahmedabad,2017
Audi Q3 Premium,₹ 43.19 Lakh,"3,000 km",Petrol,Delhi,2025
Jeep Compass Limited,₹ 26.22 Lakh,"72,901 km",Diesel,Kolkata,2022
Toyota Innova Crysta GX,₹ 15.51 Lakh,"29,740 km",Diesel,Lucknow,2022
Skoda Slavia Style,₹ 17.98 Lakh,"50,706 km",Petrol,Kolkata,2025
Volvo XC60,₹ 26.13 Lakh,"130,411 km",Petrol,Hyderabad,2015
Mercedes-Benz E-Class E220d,₹ 32.94 Lakh,"120,757 km",CNG,Mysuru,2017
MG Astor Savvy,₹ 8.77 Lakh,"108,086 km",Diesel,Lucknow,2017
Audi Q3 Premium,₹ 33.25 Lakh,"89,546 km",Petrol,Jaipur,2021
Skoda Kushaq Style,₹ 13.70 Lakh,"93,522 km",Diesel,Hyderabad,2020
Renault Triber RXZ,₹ 3.67 Lakh,"106,805 km",Diesel,Ahmedabad,2018
Kia Sonet GTX,₹ 9.86 Lakh,"114,047 km",Petrol,Mysuru,2018
Volvo XC60,₹ 21.28 Lakh,"171,881 km",Petrol,Chennai,2013
Volvo XC40 Recharge,₹ 37.32 Lakh,"71,087 km",Petrol,Thane,2020
Kia Carens Prestige,₹ 15.17 Lakh,"24,938 km",Diesel,Mumbai,2025
Skoda Superb L&K,₹ 20.16 Lakh,"16,034 km",Petrol,Hyderabad,2025
Nissan Magnite XV,₹ 4.75 Lakh,"132,454 km",CNG,Chennai,2016
Renault Kiger RXZ,₹ 4.76 Lakh,"53,809 km",Petrol,Thane,2021
Renault Triber RXZ,₹ 5.30 Lakh,"102,492 km",Diesel,Kochi,2017
Mahindra Thar LX,₹ 15.38 Lakh,"57,227 km",Hybrid,Mumbai,2023
Ford Endeavour Titanium,₹ 10.94 Lakh,"37,178 km",Diesel,Mysuru,2022
Kia Seltos HTX,₹ 13.09 Lakh,"71,643 km",Petrol,Lucknow,2021
Ford Endeavour Titanium,₹ 12.36 Lakh,"53,853 km",Petrol,Kolkata,2021
MG Hector Sharp,₹ 6.47 Lakh,"192,915 km",Petrol,Mysuru,2013
Mercedes-Benz C-Class C200,₹ 57.55 Lakh,"8,048 km",Petrol,Ahmedabad,2025
Kia Seltos HTX,₹ 14.91 Lakh,"3,667 km",Diesel,Thane,2025
Mercedes-Benz GLA 200,₹ 41.93 Lakh,"66,249 km",Petrol,Chennai,2020
Ford Endeavour Titanium,₹ 8.01 Lakh,"75,232 km",Diesel,Thane,2018
Skoda Slavia Style,₹ 13.80 Lakh,"92,728 km",CNG,Jaipur,2019
Ford Endeavour Titanium,₹ 3.44 Lakh,"172,389 km",CNG,Lucknow,2013
Ford Endeavour Titanium,₹ 12.46 Lakh,"71,120 km",Petrol,Hyderabad,2022
Lexus ES 300h,₹ 62.11 Lakh,"44,615 km",Petrol,Bangalore,2023
Mercedes-Benz GLA 200,₹ 47.30 Lakh,"105,091 km",Petrol,Mysuru,2022
Kia Carens Prestige,₹ 9.17 Lakh,"104,539 km",Petrol,Kolkata,2017
Mahindra XUV700 AX7,₹ 9.86 Lakh,"107,546 km",Diesel,Pune,2016
Nissan Magnite XV,₹ 9.29 Lakh,"10,122 km",Hybrid,Chennai,2024
Mercedes-Benz E-Class E220d,₹ 27.33 Lakh,"185,017 km",Diesel,Mysuru,2014
Audi Q3 Premium,₹ 26.24 Lakh,"117,223 km",Petrol,Noida,2016
Hyundai Venue SX,₹ 9.21 Lakh,"86,076 km",Petrol,Delhi,2020
Volvo XC60,₹ 34.80 Lakh,"115,052 km",Diesel,Hyderabad,2019
Nissan Magnite XV,₹ 7.14 Lakh,"24,173 km",CNG,Hyderabad,2024
Tata Altroz XZ,₹ 11.99 Lakh,"3,000 km",Petrol,Kolkata,2024
Mercedes-Benz C-Class C200,₹ 49.02 Lakh,"64,439 km",CNG,Mumbai,2023
Volvo XC40 Recharge,₹ 21.49 Lakh,"173,092 km",Diesel,Chennai,2013
Renault Kiger RXZ,₹ 6.02 Lakh,"42,697 km",CNG,Mumbai,2022
Jeep Compass Limited,₹ 15.67 Lakh,"189,696 km",Petrol,Ahmedabad,2016
Renault Kiger RXZ,₹ 6.90 Lakh,"10,874 km",Petrol,Noida,2024
Nissan Magnite XV,₹ 6.00 Lakh,"90,384 km",Petrol,Kolkata,2020
Nissan Magnite XV,₹ 10.23 Lakh,"86,188 km",Hybrid,Mumbai,2024
Volkswagen Polo GT,₹ 11.56 Lakh,"47,471 km",Diesel,Jaipur,2021
Nissan Magnite XV,₹ 1.63 Lakh,"141,297 km",CNG,Hyderabad,2015
Honda Jazz VX,₹ 7.76 Lakh,"60,662 km",Diesel,Bangalore,2022
Maruti Suzuki Dzire ZXi,₹ 8.29 Lakh,"52,179 km",Electric,Ahmedabad,2023
Audi A4 35 TDI,₹ 16.73 Lakh,"169,540 km",Petrol,Kolkata,2014
Hyundai i20 Asta,₹ 4.79 Lakh,"132,377 km",Diesel,Ahmedabad,2016
Volkswagen Virtus GT,₹ 15.71 Lakh,"35,484 km",Petrol,Delhi,2024
Volvo XC60,₹ 19.19 Lakh,"179,023 km",Petrol,Ahmedabad,2012
Hyundai Grand i10,₹ 15.17 Lakh,"3,000 km",Electric,Bangalore,2025
Renault Kwid Climber,₹ 5.75 Lakh,"34,746 km",CNG,Bangalore,2024
Mahindra Scorpio N Z8,₹ 6.84 Lakh,"180,054 km",Diesel,Hyderabad,2013
Renault Kwid Climber,₹ 5.99 Lakh,"113,034 km",Petrol,Thane,2019
Maruti Suzuki Swift VXi,₹ 1.40 Lakh,"176,368 km",Petrol,Ahmedabad,2013
Volvo XC60,₹ 42.96 Lakh,"72,204 km",Electric,Ahmedabad,2020
Toyota Fortuner 4x2,₹ 10.59 Lakh,"75,947 km",Petrol,Bangalore,2019
Audi Q3 Premium,₹ 21.92 Lakh,"182,452 km",Electric,Noida,2014
Jaguar F-Pace,₹ 43.75 Lakh,"113,016 km",Diesel,Delhi,2019
Hyundai Creta SX,₹ 3.35 Lakh,"165,905 km",Petrol,Hyderabad,2014
MG ZS EV,₹ 13.35 Lakh,"74,726 km",Petrol,Hyderabad,2021
Mahindra XUV500 W8,₹ 12.47 Lakh,"60,642 km",Petrol,Ahmedabad,2022
Mahindra Scorpio N Z8,₹ 8.32 Lakh,"171,704 km",Petrol,Delhi,2015
Mercedes-Benz GLA 200,₹ 32.21 Lakh,"109,605 km",Petrol,Kochi,2017
MG ZS EV,₹ 7.52 Lakh,"122,218 km",Petrol,Kochi,2016
Audi Q5 quattro,₹ 21.83 Lakh,"145,309 km",Petrol,Noida,2015
Mercedes-Benz C-Class C200,₹ 26.39 Lakh,"114,468 km",Diesel,Hyderabad,2015
Skoda Superb L&K,₹ 8.60 Lakh,"147,397 km",Petrol,Mysuru,2013
Renault Triber RXZ,₹ 3.31 Lakh,"86,774 km",Petrol,Bangalore,2017
Honda Jazz VX,₹ 8.13 Lakh,"71,013 km",Petrol,Hyderabad,2021
Mahindra XUV500 W8,₹ 14.67 Lakh,"70,327 km",Petrol,Ahmedabad,2022
Jaguar XE Prestige,₹ 27.28 Lakh,"160,104 km",Diesel,Delhi,2013
Tata Altroz XZ,₹ 12.26 Lakh,"32,099 km",Electric,Jaipur,2021
Jeep Compass Limited,₹ 15.76 Lakh,"121,945 km",Diesel,Noida,2015
Tata Altroz XZ,₹ 9.51 Lakh,"83,581 km",Petrol,Mumbai,2019
Lexus NX 350h,₹ 38.86 Lakh,"130,785 km",Diesel,Jaipur,2016
Kia Seltos HTX,₹ 13.87 Lakh,"3,000 km",Petrol,Thane,2024
Nissan Magnite XV,₹ 7.60 Lakh,"39,450 km",Diesel,Ahmedabad,2024
Renault Kiger RXZ,₹ 3.74 Lakh,"147,339 km",CNG,Mysuru,2015
Skoda Superb L&K,₹ 17.02 Lakh,"23,696 km",Diesel,Hyderabad,2024
Renault Kwid Climber,₹ 6.07 Lakh,"86,292 km",Petrol,Lucknow,2019
Maruti Suzuki WagonR VXi,₹ 5.20 Lakh,"96,027 km",Petrol,Ahmedabad,2020
Jeep Compass Limited,₹ 16.00 Lakh,"129,227 km",Hybrid,Chennai,2015
Mercedes-Benz C-Class C200,₹ 22.14 Lakh,"194,202 km",Diesel,Hyderabad,2013
Audi Q3 Premium,₹ 20.00 Lakh,"165,276 km",Petrol,Lucknow,2013
Jeep Compass Limited,₹ 24.75 Lakh,"72,128 km",Electric,Mumbai,2020
Renault Triber RXZ,₹ 3.67 Lakh,"96,155 km",Diesel,Bangalore,2020
Nissan Magnite XV,₹ 6.41 Lakh,"32,038 km",Diesel,Kochi,2022
MG Hector Sharp,₹ 9.05 Lakh,"143,202 km",Petrol,Jaipur,2015
Mercedes-Benz E-Class E220d,₹ 56.91 Lakh,"13,700 km",Petrol,Pune,2025
Volkswagen Polo GT,₹ 15.93 Lakh,"4,099 km",Petrol,Thane,2025
Volkswagen Virtus GT,₹ 5.95 Lakh,"149,418 km",Diesel,Lucknow,2014
Kia Seltos HTX,₹ 11.51 Lakh,"117,420 km",Diesel,Chennai,2019
Volvo XC40 Recharge,₹ 42.03 Lakh,"58,654 km",Petrol,Lucknow,2023
Audi Q5 quattro,₹ 26.47 Lakh,"97,563 km",Petrol,Mumbai,2018
Lexus NX 350h,₹ 47.48 Lakh,"107,657 km",Petrol,Jaipur,2019
Audi Q3 Premium,₹ 14.91 Lakh,"187,406 km",Diesel,Noida,2012
Kia Sonet GTX,₹ 6.67 Lakh,"147,768 km",Petrol,Jaipur,2014
Honda Amaze VX,₹ 9.75 Lakh,"20,164 km",Diesel,Jaipur,2025
BMW 3 Series 320d,₹ 19.34 Lakh,"199,985 km",Petrol,Kochi,2012
Audi Q3 Premium,₹ 30.28 Lakh,"76,731 km",CNG,Hyderabad,2020
Nissan Magnite XV,₹ 5.12 Lakh,"60,154 km",Petrol,Kochi,2020
Renault Kiger RXZ,₹ 7.27 Lakh,"79,415 km",Petrol,Ahmedabad,2023
MG Astor Savvy,₹ 16.48 Lakh,"26,174 km",Petrol,Kochi,2024
MG Hector Sharp,₹ 7.35 Lakh,"130,267 km",Petrol,Jaipur,2015
Jeep Compass Limited,₹ 10.68 Lakh,"140,813 km",Diesel,Pune,2013
Renault Kiger RXZ,₹ 3.58 Lakh,"85,689 km",Diesel,Kolkata,2019
Jeep Compass Limited,₹ 17.87 Lakh,"116,092 km",Petrol,Kolkata,2016
Mahindra XUV700 AX7,₹ 13.87 Lakh,"31,983 km",Petrol,Chennai,2023
Renault Kwid Climber,₹ 4.68 Lakh,"135,015 km",Petrol,Ahmedabad,2016
Honda Jazz VX,₹ 6.37 Lakh,"131,707 km",Diesel,Jaipur,2017
Mercedes-Benz E-Class E220d,₹ 54.33 Lakh,"70,567 km",Electric,Hyderabad,2023
MG ZS EV,₹ 16.65 Lakh,"88,329 km",Electric,Mysuru,2021
Honda Jazz VX,₹ 4.27 Lakh,"113,147 km",Petrol,Noida,2017
BMW 3 Series 320d,₹ 47.21 Lakh,"55,957 km",Diesel,Delhi,2024
Volvo XC40 Recharge,₹ 29.56 Lakh,"112,728 km",Diesel,Kolkata,2017
Renault Kiger RXZ,₹ 1.34 Lakh,"189,095 km",Petrol,Mumbai,2014
BMW 5 Series 530d,₹ 47.09 Lakh,"51,229 km",Petrol,Chennai,2023
MG ZS EV,₹ 10.11 Lakh,"121,986 km",Diesel,Thane,2019
Volvo XC60,₹ 33.75 Lakh,"87,889 km",Petrol,Mumbai,2019
Hyundai Grand i10,₹ 12.14 Lakh,"29,129 km",Petrol,Mumbai,2025
Mercedes-Benz C-Class C200,₹ 29.78 Lakh,"157,923 km",CNG,Kochi,2014
Toyota Innova Crysta GX,₹ 17.51 Lakh,"33,426 km",Diesel,Ahmedabad,2025
Volkswagen Taigun GT,₹ 6.75 Lakh,"139,020 km",Petrol,Mysuru,2015
Mahindra Thar LX,₹ 13.85 Lakh,"91,031 km",Petrol,Hyderabad,2021
Renault Kiger RXZ,₹ 8.18 Lakh,"11,057 km",Hybrid,Kolkata,2024
Volkswagen Taigun GT,₹ 16.21 Lakh,"13,550 km",Petrol,Pune,2024
Skoda Superb L&K,₹ 19.24 Lakh,"47,319 km",Hybrid,Ahmedabad,2024
Maruti Suzuki Baleno Alpha,₹ 6.28 Lakh,"50,919 km",Petrol,Ahmedabad,2021
Tata Harrier XZ,₹ 3.79 Lakh,"175,661 km",Petrol,Hyderabad,2014
Nissan Magnite XV,₹ 6.91 Lakh,"64,279 km",Diesel,Delhi,2022
Jeep Compass Limited,₹ 26.42 Lakh,"105,122 km",Hybrid,Chennai,2021
Audi Q5 quattro,₹ 38.43 Lakh,"23,377 km",Electric,Pune,2023
Volvo XC40 Recharge,₹ 41.40 Lakh,"61,851 km",Diesel,Lucknow,2021
Maruti Suzuki Baleno Alpha,₹ 4.44 Lakh,"124,668 km",Diesel,Kochi,2019
Mahindra XUV700 AX7,₹ 8.57 Lakh,"139,817 km",CNG,Hyderabad,2015
MG Hector Sharp,₹ 12.57 Lakh,"80,642 km",Diesel,Chennai,2021
Volkswagen Taigun GT,₹ 9.51 Lakh,"88,846 km",Petrol,Bangalore,2018
Nissan Magnite XV,₹ 5.34 Lakh,"130,302 km",Diesel,Kolkata,2016
Skoda Kushaq Style,₹ 6.61 Lakh,"135,876 km",Petrol,Pune,2013
Mahindra XUV500 W8,₹ 7.28 Lakh,"177,622 km",Petrol,Hyderabad,2015
Volkswagen Polo GT,₹ 10.36 Lakh,"81,577 km",Petrol,Mumbai,2018
Skoda Superb L&K,₹ 10.04 Lakh,"130,073 km",Diesel,Jaipur,2015
Toyota Innova Crysta GX,₹ 5.64 Lakh,"158,553 km",Petrol,Thane,2014
Volkswagen Virtus GT,₹ 14.01 Lakh,"34,180 km",Diesel,Delhi,2023
Volkswagen Polo GT,₹ 10.94 Lakh,"93,695 km",Petrol,Mysuru,2019
Renault Kwid Climber,₹ 2.19 Lakh,"169,251 km",Diesel,Bangalore,2015
Lexus ES 300h,₹ 70.57 Lakh,"3,000 km",Diesel,Lucknow,2025
Volvo XC40 Recharge,₹ 33.39 Lakh,"76,444 km",Petrol,Kolkata,2018
Lexus ES 300h,₹ 38.76 Lakh,"144,886 km",Petrol,Ahmedabad,2016
Ford Endeavour Titanium,₹ 4.96 Lakh,"209,374 km",Diesel,Kolkata,2013
Volkswagen Taigun GT,₹ 11.87 Lakh,"135,640 km",Petrol,Jaipur,2019
Tata Punch Creative,₹ 3.33 Lakh,"169,044 km",Petrol,Delhi,2013
